Year,Month,Day,Hour,power (MW),wind speed at 100m (m/s)
2010,10,14,10,0.866,4.818
2010,10,14,11,1.211,5.304
2010,10,14,12,1.065,5.105
2010,10,14,13,1.443,5.548
2010,10,14,14,1.091,5.145
2010,10,14,15,3.686,7.421
2010,10,14,16,10.639,10.586
2010,10,14,17,6.315,8.819
2010,10,14,18,8.772,9.872
2010,10,14,19,7.324,9.286
2010,10,14,20,3.307,7.177
2010,10,14,21,5.91,8.651
2010,10,14,22,1.498,5.621
2010,10,14,23,0.76,4.678
2010,10,15,0,9.017,9.967
2010,10,15,1,12.319,11.304
2010,10,15,2,10.771,10.635
2010,10,15,3,10.061,10.358
2010,10,15,4,8.088,9.607
2010,10,15,5,15.148,13.184
2010,10,15,6,14.442,12.534
2010,10,15,7,15.132,13.162
2010,10,15,8,13.247,11.764
2010,10,15,9,11.674,11.038
2010,10,15,10,10.833,10.672
2010,10,15,11,13.731,12.064
2010,10,15,12,15.443,13.473
2010,10,15,13,15.898,14.444
2010,10,15,14,15.773,14.038
2010,10,15,15,15.791,14.105
2010,10,15,16,16,14.886
2010,10,15,17,16,15.283
2010,10,15,18,16,16.556
2010,10,15,19,16,17.511
2010,10,15,20,16,18.741
2010,10,15,21,16,18.869
2010,10,15,22,16,20.157
2010,10,15,23,16,18.497
2010,10,16,0,16,17.401
2010,10,16,1,16,16.141
2010,10,16,2,16,16.19
2010,10,16,3,16,16.226
2010,10,16,4,16,17.972
2010,10,16,5,16,17.432
2010,10,16,6,16,15.909
2010,10,16,7,16,15.25
2010,10,16,8,16,16.867
2010,10,16,9,16,15.885
2010,10,16,10,16,16.946
2010,10,16,11,16,17.014
2010,10,16,12,16,16.599
2010,10,16,13,16,15.457
2010,10,16,14,16,16.058
2010,10,16,15,16,15.473
2010,10,16,16,16,15.125
2010,10,16,17,16,15.271
2010,10,16,18,16,15.237
2010,10,16,19,16,15.827
2010,10,16,20,15.814,14.182
2010,10,16,21,15.962,14.664
2010,10,16,22,15.981,14.719
2010,10,16,23,16,15.216
2010,10,17,0,16,15.222
2010,10,17,1,15.785,14.038
2010,10,17,2,15.191,13.162
2010,10,17,3,14.208,12.317
2010,10,17,4,13.107,11.612
2010,10,17,5,10.384,10.434
2010,10,17,6,6.873,9.021
2010,10,17,7,4.96,8.102
2010,10,17,8,3.074,6.952
2010,10,17,9,5.161,8.215
2010,10,17,10,7.217,9.176
2010,10,17,11,13.213,11.682
2010,10,17,12,13.713,12.006
2010,10,17,13,13.236,11.706
2010,10,17,14,8.227,9.619
2010,10,17,15,5.006,8.145
2010,10,17,16,6.11,8.7
2010,10,17,17,7.052,9.134
2010,10,17,18,13.727,12.069
2010,10,17,19,12.49,11.404
2010,10,17,20,13.218,11.77
2010,10,17,21,11.32,10.919
2010,10,17,22,10.401,10.535
2010,10,17,23,3.176,7.092
2010,10,18,0,10.488,10.559
2010,10,18,1,14.001,12.253
2010,10,18,2,15.295,13.33
2010,10,18,3,15.269,13.29
2010,10,18,4,15.755,13.977
2010,10,18,5,15.796,14.105
2010,10,18,6,14.355,12.442
2010,10,18,7,11.913,11.105
2010,10,18,8,9.797,10.223
2010,10,18,9,7.782,9.439
2010,10,18,10,9.106,9.946
2010,10,18,11,8.508,9.711
2010,10,18,12,7.905,9.476
2010,10,18,13,5.887,8.572
2010,10,18,14,2.922,6.836
2010,10,18,15,1.083,5.111
2010,10,18,16,0.886,4.834
2010,10,18,17,0.877,4.825
2010,10,18,18,2.104,6.225
2010,10,18,19,1.698,5.804
2010,10,18,20,2.143,6.277
2010,10,18,21,4.296,7.766
2010,10,18,22,3.467,7.275
2010,10,18,23,3.732,7.452
2010,10,19,0,5.538,8.459
2010,10,19,1,3.863,7.519
2010,10,19,2,3.218,7.083
2010,10,19,3,1.048,5.078
2010,10,19,4,0.822,4.751
2010,10,19,5,0.253,3.756
2010,10,19,6,0,2.264
2010,10,19,7,0,0.72
2010,10,19,8,0,0.533
2010,10,19,9,0,0.631
2010,10,19,10,0,1.367
2010,10,19,11,0,0.482
2010,10,19,12,0.348,3.966
2010,10,19,13,1.542,5.621
2010,10,19,14,1.338,5.411
2010,10,19,15,0.567,4.37
2010,10,19,16,0.295,3.842
2010,10,19,17,0,3.112
2010,10,19,18,0,2.139
2010,10,19,19,0,0.589
2010,10,19,20,0,1.299
2010,10,19,21,0,2.395
2010,10,19,22,0,2.478
2010,10,19,23,0,2.798
2010,10,20,0,0,2.301
2010,10,20,1,0,1.617
2010,10,20,2,0,2.117
2010,10,20,3,0,2.618
2010,10,20,4,0.203,3.643
2010,10,20,5,0.117,3.439
2010,10,20,6,0.304,3.878
2010,10,20,7,0.194,3.619
2010,10,20,8,0,3.134
2010,10,20,9,0.294,3.851
2010,10,20,10,0,2.575
2010,10,20,11,0,2.377
2010,10,20,12,0,2.108
2010,10,20,13,0,2.078
2010,10,20,14,0,2.227
2010,10,20,15,0,1.663
2010,10,20,16,0,1.202
2010,10,20,17,0,1.705
2010,10,20,18,0,2.444
2010,10,20,19,0.088,3.375
2010,10,20,20,0.323,3.927
2010,10,20,21,0.79,4.715
2010,10,20,22,1.248,5.349
2010,10,20,23,0.918,4.901
2010,10,21,0,0.937,4.928
2010,10,21,1,0.97,4.977
2010,10,21,2,1.555,5.673
2010,10,21,3,2.054,6.195
2010,10,21,4,2.653,6.68
2010,10,21,5,1.924,6.057
2010,10,21,6,2.074,6.213
2010,10,21,7,2.593,6.634
2010,10,21,8,3.454,7.272
2010,10,21,9,4.815,8.065
2010,10,21,10,6.437,8.874
2010,10,21,11,8.667,9.829
2010,10,21,12,11.566,10.971
2010,10,21,13,10.913,10.69
2010,10,21,14,12.402,11.343
2010,10,21,15,14.041,12.265
2010,10,21,16,11.866,11.115
2010,10,21,17,9.76,10.248
2010,10,21,18,10.631,10.599
2010,10,21,19,13.335,11.841
2010,10,21,20,13.621,12.042
2010,10,21,21,15.898,14.513
2010,10,21,22,14.367,12.515
2010,10,21,23,13.506,11.939
2010,10,22,0,10.433,10.507
2010,10,22,1,10.856,10.675
2010,10,22,2,10.83,10.654
2010,10,22,3,5.92,8.618
2010,10,22,4,9.121,9.967
2010,10,22,5,4.468,7.84
2010,10,22,6,5.442,8.377
2010,10,22,7,6.882,9.024
2010,10,22,8,6.754,8.96
2010,10,22,9,8.802,9.808
2010,10,22,10,8.664,9.747
2010,10,22,11,11.468,10.852
2010,10,22,12,10.935,10.617
2010,10,22,13,12.488,11.279
2010,10,22,14,13.394,11.74
2010,10,22,15,12.531,11.301
2010,10,22,16,13.709,11.951
2010,10,22,17,12.209,11.172
2010,10,22,18,13.94,12.106
2010,10,22,19,13.886,12.079
2010,10,22,20,14.298,12.344
2010,10,22,21,13.699,11.963
2010,10,22,22,14.517,12.479
2010,10,22,23,15.323,13.251
2010,10,23,0,14.787,12.677
2010,10,23,1,14.995,12.894
2010,10,23,2,13.663,11.911
2010,10,23,3,11.21,10.727
2010,10,23,4,8.588,9.698
2010,10,23,5,9.188,9.933
2010,10,23,6,12.349,11.227
2010,10,23,7,11.698,10.95
2010,10,23,8,12.085,11.111
2010,10,23,9,11.117,10.696
2010,10,23,10,10.658,10.501
2010,10,23,11,9.168,9.93
2010,10,23,12,8.955,9.848
2010,10,23,13,7.497,9.268
2010,10,23,14,5.138,8.175
2010,10,23,15,2.106,6.195
2010,10,23,16,2.034,6.125
2010,10,23,17,2.966,6.863
2010,10,23,18,3.292,7.107
2010,10,23,19,5.401,8.349
2010,10,23,20,5.718,8.514
2010,10,23,21,3.026,6.93
2010,10,23,22,1.962,6.079
2010,10,23,23,1.444,5.542
2010,10,24,0,0.521,4.321
2010,10,24,1,1.846,5.963
2010,10,24,2,4.952,8.124
2010,10,24,3,4.324,7.77
2010,10,24,4,3.894,7.528
2010,10,24,5,0.8,4.718
2010,10,24,6,0.214,3.662
2010,10,24,7,0,3.152
2010,10,24,8,0,2.597
2010,10,24,9,0.13,3.463
2010,10,24,10,1.618,5.709
2010,10,24,11,2.999,6.9
2010,10,24,12,2.096,6.207
2010,10,24,13,2.332,6.411
2010,10,24,14,2.563,6.582
2010,10,24,15,2.058,6.17
2010,10,24,16,1.342,5.429
2010,10,24,17,0.259,3.769
2010,10,24,18,0,2.945
2010,10,24,19,0,2.92
2010,10,24,20,0,2.352
2010,10,24,21,0,2.746
2010,10,24,22,0,2.743
2010,10,24,23,0,3.146
2010,10,25,0,0,1.086
2010,10,25,1,1.097,5.154
2010,10,25,2,0.419,4.15
2010,10,25,3,2.355,6.451
2010,10,25,4,7.309,9.268
2010,10,25,5,10.858,10.699
2010,10,25,6,10.106,10.382
2010,10,25,7,8.009,9.567
2010,10,25,8,8.585,9.79
2010,10,25,9,7.684,9.43
2010,10,25,10,8.676,9.823
2010,10,25,11,10.54,10.541
2010,10,25,12,9.787,10.251
2010,10,25,13,8.591,9.79
2010,10,25,14,11.483,10.943
2010,10,25,15,8.998,9.948
2010,10,25,16,6.376,8.844
2010,10,25,17,4.458,7.864
2010,10,25,18,10.804,10.66
2010,10,25,19,15.027,13.055
2010,10,25,20,15.877,14.407
2010,10,25,21,14.932,12.958
2010,10,25,22,14.016,12.268
2010,10,25,23,13.165,11.725
2010,10,26,0,16,16.766
2010,10,26,1,16,17.078
2010,10,26,2,15.6,13.684
2010,10,26,3,16,15.485
2010,10,26,4,16,15.845
2010,10,26,5,16,16.745
2010,10,26,6,16,15.839
2010,10,26,7,15.969,14.728
2010,10,26,8,15.975,14.749
2010,10,26,9,15.914,14.545
2010,10,26,10,15.828,14.264
2010,10,26,11,14.278,12.448
2010,10,26,12,13.62,12.021
2010,10,26,13,14.452,12.558
2010,10,26,14,10.398,10.51
2010,10,26,15,6.559,8.938
2010,10,26,16,8.647,9.833
2010,10,26,17,11.815,11.117
2010,10,26,18,11.096,10.809
2010,10,26,19,11.095,10.806
2010,10,26,20,11.018,10.776
2010,10,26,21,11.393,10.934
2010,10,26,22,15.229,13.292
2010,10,26,23,15.045,13.101
2010,10,27,0,15.888,14.486
2010,10,27,1,15.684,13.821
2010,10,27,2,16,15.887
2010,10,27,3,14.442,12.57
2010,10,27,4,15.972,14.767
2010,10,27,5,15.229,13.312
2010,10,27,6,16,15.771
2010,10,27,7,15.994,14.838
2010,10,27,8,16,16.141
2010,10,27,9,16,17.355
2010,10,27,10,16,17.435
2010,10,27,11,16,17.722
2010,10,27,12,16,17.075
2010,10,27,13,16,16.541
2010,10,27,14,16,15.253
2010,10,27,15,16,18.637
2010,10,27,16,16,17.545
2010,10,27,17,16,16.687
2010,10,27,18,16,17.151
2010,10,27,19,16,17.023
2010,10,27,20,16,17.484
2010,10,27,21,16,17.538
2010,10,27,22,16,16.321
2010,10,27,23,14.248,12.451
2010,10,28,0,15.857,14.398
2010,10,28,1,16,15.613
2010,10,28,2,15.788,14.181
2010,10,28,3,15.227,13.348
2010,10,28,4,15.94,14.661
2010,10,28,5,13.661,12.106
2010,10,28,6,15.199,13.278
2010,10,28,7,15.933,14.651
2010,10,28,8,14.964,13.031
2010,10,28,9,15.482,13.556
2010,10,28,10,15.423,13.492
2010,10,28,11,14.147,12.35
2010,10,28,12,12.064,11.218
2010,10,28,13,13.041,11.63
2010,10,28,14,9.264,10.055
2010,10,28,15,10.609,10.568
2010,10,28,16,6.115,8.725
2010,10,28,17,2.942,6.89
2010,10,28,18,3.566,7.361
2010,10,28,19,5.033,8.215
2010,10,28,20,5.379,8.429
2010,10,28,21,7.012,9.185
2010,10,28,22,12.181,11.312
2010,10,28,23,13.857,12.21
2010,10,29,0,8.237,9.698
2010,10,29,1,7.796,9.512
2010,10,29,2,6.545,8.932
2010,10,29,3,9.207,10.025
2010,10,29,4,13.391,11.822
2010,10,29,5,11.32,10.84
2010,10,29,6,6.512,8.868
2010,10,29,7,6.648,8.926
2010,10,29,8,3.926,7.528
2010,10,29,9,5.849,8.56
2010,10,29,10,2.591,6.595
2010,10,29,11,3.193,7.034
2010,10,29,12,3.568,7.306
2010,10,29,13,3.738,7.409
2010,10,29,14,4.371,7.763
2010,10,29,15,4.028,7.577
2010,10,29,16,6.233,8.737
2010,10,29,17,8.245,9.622
2010,10,29,18,11.26,10.809
2010,10,29,19,11.925,11.099
2010,10,29,20,13.879,12.115
2010,10,29,21,13.893,12.121
2010,10,29,22,15.841,14.206
2010,10,29,23,15.272,13.226
2010,10,30,0,16,15.353
2010,10,30,1,15.578,13.522
2010,10,30,2,13.416,11.755
2010,10,30,3,12.72,11.371
2010,10,30,4,10.262,10.33
2010,10,30,5,8.297,9.579
2010,10,30,6,10.313,10.345
2010,10,30,7,11.849,10.989
2010,10,30,8,9.188,9.915
2010,10,30,9,5.86,8.517
2010,10,30,10,4.42,7.757
2010,10,30,11,5.522,8.368
2010,10,30,12,4.791,7.965
2010,10,30,13,4.693,7.916
2010,10,30,14,5.922,8.56
2010,10,30,15,7.2,9.134
2010,10,30,16,9.754,10.159
2010,10,30,17,11.684,10.959
2010,10,30,18,12.669,11.395
2010,10,30,19,12.859,11.487
2010,10,30,20,15.213,13.186
2010,10,30,21,14.729,12.68
2010,10,30,22,14.448,12.494
2010,10,30,23,15.573,13.592
2010,10,31,0,15.869,14.334
2010,10,31,1,16,15.82
2010,10,31,2,16,16.174
2010,10,31,3,16,15.857
2010,10,31,4,16,16.098
2010,10,31,5,16,15.652
2010,10,31,6,16,16.73
2010,10,31,7,16,16.379
2010,10,31,8,15.897,14.444
2010,10,31,9,15.548,13.589
2010,10,31,10,14.945,12.942
2010,10,31,11,14.671,12.652
2010,10,31,12,12.711,11.456
2010,10,31,13,10.315,10.428
2010,10,31,14,9.123,9.964
2010,10,31,15,7.609,9.369
2010,10,31,16,4.254,7.727
2010,10,31,17,7.883,9.497
2010,10,31,18,11.838,11.075
2010,10,31,19,15.196,13.183
2010,10,31,20,15.102,13.077
2010,10,31,21,15.081,13.043
2010,10,31,22,14.588,12.546
2010,10,31,23,14.824,12.741
2010,11,1,0,13.757,11.987
2010,11,1,1,12.565,11.313
2010,11,1,2,13.125,11.554
2010,11,1,3,14.067,12.14
2010,11,1,4,13.488,11.758
2010,11,1,5,13.634,11.841
2010,11,1,6,11.676,10.876
2010,11,1,7,11.266,10.696
2010,11,1,8,9.687,10.058
2010,11,1,9,9.536,9.997
2010,11,1,10,10.245,10.263
2010,11,1,11,10.599,10.391
2010,11,1,12,12.776,11.313
2010,11,1,13,10.572,10.373
2010,11,1,14,7.002,8.969
2010,11,1,15,4.248,7.617
2010,11,1,16,3.238,6.997
2010,11,1,17,2.555,6.506
2010,11,1,18,2.062,6.112
2010,11,1,19,2.112,6.167
2010,11,1,20,3.041,6.875
2010,11,1,21,4.522,7.8
2010,11,1,22,7.307,9.146
2010,11,1,23,9.659,10.074
2010,11,2,0,10.516,10.394
2010,11,2,1,9.306,9.93
2010,11,2,2,11.938,10.989
2010,11,2,3,11.129,10.638
2010,11,2,4,10.783,10.492
2010,11,2,5,12.013,11.011
2010,11,2,6,8.568,9.634
2010,11,2,7,7.799,9.338
2010,11,2,8,8.512,9.61
2010,11,2,9,8.614,9.646
2010,11,2,10,8.625,9.65
2010,11,2,11,7.913,9.378
2010,11,2,12,6.44,8.728
2010,11,2,13,5.693,8.395
2010,11,2,14,5.142,8.111
2010,11,2,15,3.447,7.147
2010,11,2,16,2.381,6.375
2010,11,2,17,1.821,5.859
2010,11,2,18,1.364,5.392
2010,11,2,19,1.255,5.282
2010,11,2,20,0.861,4.754
2010,11,2,21,0.635,4.434
2010,11,2,22,1.045,5.017
2010,11,2,23,0.668,4.483
2010,11,3,0,0.929,4.855
2010,11,3,1,0.349,3.939
2010,11,3,2,0.317,3.866
2010,11,3,3,0.128,3.427
2010,11,3,4,0.122,3.415
2010,11,3,5,0,3.006
2010,11,3,6,0,2.594
2010,11,3,7,0,2.426
2010,11,3,8,0,2.237
2010,11,3,9,0,2.764
2010,11,3,10,0,3.064
2010,11,3,11,0,2.789
2010,11,3,12,0,2.249
2010,11,3,13,0,1.876
2010,11,3,14,0,1.83
2010,11,3,15,0,1.568
2010,11,3,16,0,1.04
2010,11,3,17,0,0.964
2010,11,3,18,0,0.863
2010,11,3,19,0,1.797
2010,11,3,20,0,2.688
2010,11,3,21,0.087,3.347
2010,11,3,22,0.812,4.711
2010,11,3,23,1.006,4.99
2010,11,4,0,0.782,4.672
2010,11,4,1,0.866,4.794
2010,11,4,2,1.616,5.697
2010,11,4,3,0.729,4.602
2010,11,4,4,1.448,5.529
2010,11,4,5,1.319,5.398
2010,11,4,6,1.608,5.703
2010,11,4,7,1.405,5.496
2010,11,4,8,1.317,5.407
2010,11,4,9,2.14,6.265
2010,11,4,10,3.089,6.985
2010,11,4,11,5.102,8.209
2010,11,4,12,9.204,10.016
2010,11,4,13,11.741,11.05
2010,11,4,14,14.885,12.894
2010,11,4,15,15.236,13.275
2010,11,4,16,11.767,11.08
2010,11,4,17,8.435,9.753
2010,11,4,18,6.722,9.018
2010,11,4,19,8.425,9.744
2010,11,4,20,5.217,8.3
2010,11,4,21,2.514,6.582
2010,11,4,22,0.651,4.522
2010,11,4,23,0,2.926
2010,11,5,0,0,1.049
2010,11,5,1,0,0.815
2010,11,5,2,0,2.417
2010,11,5,3,0,2.389
2010,11,5,4,1.718,5.85
2010,11,5,5,1.675,5.804
2010,11,5,6,2.154,6.299
2010,11,5,7,0.983,4.996
2010,11,5,8,0.59,4.431
2010,11,5,9,0,2.743
2010,11,5,10,0.744,4.65
2010,11,5,11,1.131,5.203
2010,11,5,12,0.354,3.997
2010,11,5,13,0.267,3.793
2010,11,5,14,0.524,4.327
2010,11,5,15,1.423,5.523
2010,11,5,16,4.289,7.757
2010,11,5,17,4.995,8.154
2010,11,5,18,7.192,9.198
2010,11,5,19,11.162,10.797
2010,11,5,20,7.753,9.454
2010,11,5,21,10.332,10.455
2010,11,5,22,13.609,11.975
2010,11,5,23,13.082,11.63
2010,11,6,0,9.739,10.211
2010,11,6,1,9.042,9.936
2010,11,6,2,8.68,9.793
2010,11,6,3,6.106,8.688
2010,11,6,4,3.524,7.29
2010,11,6,5,2.389,6.445
2010,11,6,6,3.462,7.226
2010,11,6,7,2.758,6.707
2010,11,6,8,2.049,6.14
2010,11,6,9,2.274,6.344
2010,11,6,10,4.034,7.559
2010,11,6,11,5.688,8.45
2010,11,6,12,6.935,8.999
2010,11,6,13,8.466,9.634
2010,11,6,14,5.75,8.462
2010,11,6,15,4.586,7.849
2010,11,6,16,2.741,6.674
2010,11,6,17,1.788,5.856
2010,11,6,18,1.012,4.989
2010,11,6,19,1.828,5.902
2010,11,6,20,2.238,6.314
2010,11,6,21,2.504,6.509
2010,11,6,22,2.88,6.784
2010,11,6,23,4.688,7.919
2010,11,7,0,8.74,9.753
2010,11,7,1,9.743,10.129
2010,11,7,2,12.196,11.133
2010,11,7,3,11.991,11.041
2010,11,7,4,11.655,10.892
2010,11,7,5,12.134,11.093
2010,11,7,6,12.333,11.169
2010,11,7,7,13.573,11.801
2010,11,7,8,14.721,12.533
2010,11,7,9,14.745,12.555
2010,11,7,10,14.804,12.613
2010,11,7,11,14.705,12.506
2010,11,7,12,14.712,12.509
2010,11,7,13,14.732,12.527
2010,11,7,14,13.249,11.572
2010,11,7,15,10.407,10.336
2010,11,7,16,10.294,10.303
2010,11,7,17,10.419,10.358
2010,11,7,18,10.268,10.312
2010,11,7,19,10.403,10.373
2010,11,7,20,11.294,10.751
2010,11,7,21,13.265,11.642
2010,11,7,22,15.704,13.675
2010,11,7,23,15.881,14.236
2010,11,8,0,16,15.115
2010,11,8,1,16,14.661
2010,11,8,2,15.969,14.517
2010,11,8,3,16,14.893
2010,11,8,4,16,15.378
2010,11,8,5,16,14.819
2010,11,8,6,16,15.64
2010,11,8,7,16,15.649
2010,11,8,8,16,16.885
2010,11,8,9,16,16.791
2010,11,8,10,16,16.449
2010,11,8,11,16,16.419
2010,11,8,12,16,15.598
2010,11,8,13,16,17.667
2010,11,8,14,16,19.324
2010,11,8,15,16,19.766
2010,11,8,16,16,18.424
2010,11,8,17,16,18.775
2010,11,8,18,16,17.438
2010,11,8,19,16,15.943
2010,11,8,20,16,15.558
2010,11,8,21,16,15.729
2010,11,8,22,16,16.724
2010,11,8,23,16,16.294
2010,11,9,0,16,16.098
2010,11,9,1,16,15.378
2010,11,9,2,16,15.21
2010,11,9,3,16,15.213
2010,11,9,4,16,14.954
2010,11,9,5,16,14.871
2010,11,9,6,16,14.835
2010,11,9,7,16,14.945
2010,11,9,8,16,14.844
2010,11,9,9,15.875,14.282
2010,11,9,10,15.796,14.023
2010,11,9,11,16,14.828
2010,11,9,12,15.941,14.493
2010,11,9,13,15.195,13.123
2010,11,9,14,13.988,12.146
2010,11,9,15,13.43,11.801
2010,11,9,16,13.329,11.74
2010,11,9,17,11.975,11.105
2010,11,9,18,13.371,11.783
2010,11,9,19,12.994,11.557
2010,11,9,20,14.099,12.259
2010,11,9,21,15.711,13.779
2010,11,9,22,15.509,13.48
2010,11,9,23,14.586,12.549
2010,11,10,0,13.724,11.999
2010,11,10,1,13.136,11.624
2010,11,10,2,13.42,11.804
2010,11,10,3,14.329,12.384
2010,11,10,4,15.285,13.245
2010,11,10,5,15.109,13.052
2010,11,10,6,15.671,13.644
2010,11,10,7,15.242,13.184
2010,11,10,8,15.616,13.574
2010,11,10,9,15.325,13.26
2010,11,10,10,15.747,13.858
2010,11,10,11,15.946,14.496
2010,11,10,12,15.306,13.226
2010,11,10,13,15.745,13.83
2010,11,10,14,15.506,13.419
2010,11,10,15,15.605,13.519
2010,11,10,16,15.031,12.921
2010,11,10,17,15.053,12.958
2010,11,10,18,14.314,12.342
2010,11,10,19,14.52,12.478
2010,11,10,20,13.908,12.094
2010,11,10,21,13.963,12.128
2010,11,10,22,15.456,13.4
2010,11,10,23,11.742,10.974
2010,11,11,0,15.8,14.023
2010,11,11,1,15.907,14.362
2010,11,11,2,16,16.135
2010,11,11,3,16,15.787
2010,11,11,4,16,15.009
2010,11,11,5,16,14.987
2010,11,11,6,16,14.737
2010,11,11,7,16,15.149
2010,11,11,8,16,15.143
2010,11,11,9,16,15.198
2010,11,11,10,16,15.018
2010,11,11,11,16,15.079
2010,11,11,12,16,15.137
2010,11,11,13,16,14.804
2010,11,11,14,15.708,13.611
2010,11,11,15,14.454,12.329
2010,11,11,16,12.933,11.398
2010,11,11,17,10.489,10.37
2010,11,11,18,7.971,9.421
2010,11,11,19,7.947,9.417
2010,11,11,20,7.79,9.359
2010,11,11,21,7.798,9.366
2010,11,11,22,9.853,10.15
2010,11,11,23,13.17,11.557
2010,11,12,0,12.289,11.151
2010,11,12,1,13.589,11.816
2010,11,12,2,14.506,12.396
2010,11,12,3,14.706,12.53
2010,11,12,4,14.184,12.189
2010,11,12,5,14.173,12.18
2010,11,12,6,14.042,12.094
2010,11,12,7,12.633,11.282
2010,11,12,8,13.183,11.545
2010,11,12,9,12.863,11.377
2010,11,12,10,12.306,11.136
2010,11,12,11,11.635,10.849
2010,11,12,12,12.093,11.044
2010,11,12,13,12.509,11.224
2010,11,12,14,11.026,10.599
2010,11,12,15,8.458,9.613
2010,11,12,16,6.02,8.578
2010,11,12,17,4.289,7.684
2010,11,12,18,3.725,7.379
2010,11,12,19,3.375,7.147
2010,11,12,20,2.729,6.677
2010,11,12,21,2.698,6.656
2010,11,12,22,3.2,7.022
2010,11,12,23,5.426,8.334
2010,11,13,0,6.623,8.877
2010,11,13,1,6.726,8.92
2010,11,13,2,7.156,9.109
2010,11,13,3,5.953,8.569
2010,11,13,4,6.125,8.646
2010,11,13,5,6.657,8.884
2010,11,13,6,6.598,8.856
2010,11,13,7,6.257,8.703
2010,11,13,8,5.902,8.545
2010,11,13,9,5.051,8.114
2010,11,13,10,4.685,7.91
2010,11,13,11,4.689,7.913
2010,11,13,12,3.648,7.333
2010,11,13,13,3.562,7.275
2010,11,13,14,2.847,6.753
2010,11,13,15,1.734,5.804
2010,11,13,16,0.979,4.95
2010,11,13,17,0.932,4.892
2010,11,13,18,0.772,4.669
2010,11,13,19,0.122,3.445
2010,11,13,20,0.124,3.451
2010,11,13,21,0.551,4.36
2010,11,13,22,0.595,4.422
2010,11,13,23,0.33,3.933
2010,11,14,0,0.232,3.705
2010,11,14,1,0.273,3.799
2010,11,14,2,0.303,3.869
2010,11,14,3,0.441,4.19
2010,11,14,4,0.716,4.59
2010,11,14,5,0.884,4.828
2010,11,14,6,0.399,4.086
2010,11,14,7,0.367,4.01
2010,11,14,8,0.533,4.321
2010,11,14,9,0.519,4.3
2010,11,14,10,0.45,4.199
2010,11,14,11,0.646,4.477
2010,11,14,12,0.902,4.84
2010,11,14,13,1.155,5.2
2010,11,14,14,1.619,5.691
2010,11,14,15,1.467,5.533
2010,11,14,16,1.18,5.237
2010,11,14,17,1.68,5.758
2010,11,14,18,2.465,6.491
2010,11,14,19,3.055,6.924
2010,11,14,20,3.893,7.489
2010,11,14,21,3.157,6.991
2010,11,14,22,3.142,6.979
2010,11,14,23,2.685,6.643
2010,11,15,0,2.513,6.524
2010,11,15,1,3.04,6.921
2010,11,15,2,2.96,6.863
2010,11,15,3,3.251,7.077
2010,11,15,4,2.436,6.479
2010,11,15,5,1.698,5.786
2010,11,15,6,1.195,5.264
2010,11,15,7,0.702,4.565
2010,11,15,8,0,3.033
2010,11,15,9,0,2.267
2010,11,15,10,0,2.465
2010,11,15,11,0,2.444
2010,11,15,12,0.263,3.768
2010,11,15,13,0.514,4.297
2010,11,15,14,0.339,3.946
2010,11,15,15,0.253,3.744
2010,11,15,16,0.322,3.906
2010,11,15,17,0.359,3.994
2010,11,15,18,0.144,3.491
2010,11,15,19,0.107,3.405
2010,11,15,20,0,2.697
2010,11,15,21,0,3.094
2010,11,15,22,0,2.273
2010,11,15,23,0,2.002
2010,11,16,0,0,2.178
2010,11,16,1,0,1.37
2010,11,16,2,0,0.796
2010,11,16,3,0,0.851
2010,11,16,4,0,1.043
2010,11,16,5,0,0.72
2010,11,16,6,0,0.604
2010,11,16,7,0,1.031
2010,11,16,8,0,1
2010,11,16,9,0,0.967
2010,11,16,10,0,0.323
2010,11,16,11,0,0.723
2010,11,16,12,0,1.986
2010,11,16,13,0,3.14
2010,11,16,14,0.684,4.535
2010,11,16,15,1.022,5.02
2010,11,16,16,0.716,4.583
2010,11,16,17,1.294,5.368
2010,11,16,18,1.69,5.78
2010,11,16,19,2.555,6.57
2010,11,16,20,2.17,6.28
2010,11,16,21,3.641,7.37
2010,11,16,22,5.971,8.627
2010,11,16,23,12.772,11.468
2010,11,17,0,14.744,12.704
2010,11,17,1,15.199,13.196
2010,11,17,2,16,14.853
2010,11,17,3,16,16.69
2010,11,17,4,16,16.87
2010,11,17,5,16,17.343
2010,11,17,6,16,17.245
2010,11,17,7,16,17.77
2010,11,17,8,16,19.147
2010,11,17,9,16,17.703
2010,11,17,10,16,17.038
2010,11,17,11,16,17.224
2010,11,17,12,16,15.93
2010,11,17,13,16,16.122
2010,11,17,14,16,15.564
2010,11,17,15,15.727,13.925
2010,11,17,16,15.873,14.398
2010,11,17,17,15.861,14.349
2010,11,17,18,16,15.576
2010,11,17,19,16,15.286
2010,11,17,20,16,16.901
2010,11,17,21,16,17.847
2010,11,17,22,16,19.721
2010,11,17,23,16,20.645
2010,11,18,0,16,20.969
2010,11,18,1,16,19.586
2010,11,18,2,16,19.33
2010,11,18,3,16,18.338
2010,11,18,4,16,17.102
2010,11,18,5,16,15.732
2010,11,18,6,16,15.085
2010,11,18,7,16,15.161
2010,11,18,8,16,15.005
2010,11,18,9,15.6,13.535
2010,11,18,10,15.076,12.976
2010,11,18,11,13.705,11.935
2010,11,18,12,12.466,11.264
2010,11,18,13,11.15,10.696
2010,11,18,14,8.627,9.708
2010,11,18,15,5.079,8.13
2010,11,18,16,2.759,6.692
