YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-05-16,10:00,36.7,116.0,1070,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,714,24,520,27,297,24,784,10,692,16,229,10,-9900,99,-9900,99,-9900,99,1.5,3,0.190,1,0.293,1,0.351,51,0.15,0
2010-05-16,11:00,27.5,136.7,1184,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,688,24,457,27,283,24,890,10,727,16,246,10,-9900,99,-9900,99,-9900,99,1.5,51,0.190,1,0.293,1,0.350,51,0.15,0
2010-05-16,12:00,22.3,168.4,1237,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,533,24,59,27,478,24,939,10,741,16,253,10,-9900,99,-9900,99,-9900,99,1.5,51,0.190,1,0.293,1,0.350,51,0.15,0
2010-05-16,13:00,23.6,204.8,1224,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,612,24,210,27,420,24,927,10,737,16,252,10,-9900,99,-9900,99,-9900,99,1.6,3,0.190,1,0.293,1,0.350,51,0.15,0
2010-05-16,14:00,30.6,232.2,1149,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,410,24,199,27,239,24,857,10,716,16,241,10,-9900,99,-9900,99,-9900,99,1.5,51,0.190,1,0.293,1,0.349,51,0.15,0
2010-05-16,15:00,40.5,249.9,1014,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,421,24,162,27,298,24,731,10,673,16,220,10,-9900,99,-9900,99,-9900,99,1.5,51,0.190,1,0.293,1,0.349,51,0.15,0
2010-05-16,16:00,51.5,262.4,830,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,444,24,215,27,310,24,561,10,600,16,188,10,-9900,99,-9900,99,-9900,99,1.5,3,0.190,1,0.293,1,0.348,51,0.15,0
2010-05-16,17:00,62.8,272.6,609,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,333,24,315,27,189,24,363,10,479,16,144,10,-9900,99,-9900,99,-9900,99,1.5,51,0.190,1,0.293,1,0.348,51,0.15,0
2010-05-16,18:00,74.0,281.9,367,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,24,113,27,107,24,169,10,282,16,92,10,-9900,99,-9900,99,-9900,99,1.5,51,0.190,1,0.293,1,0.348,51,0.15,0
2010-05-16,19:00,84.8,291.2,122,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,33,24,17,27,31,24,35,10,32,16,32,10,-9900,99,-9900,99,-9900,99,1.4,3,0.190,1,0.293,1,0.347,51,0.15,0
2010-05-16,20:00,89.9,296.2,0,56,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,1.4,51,0.190,1,0.293,1,0.347,51,0.15,0
2010-05-16,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.190,1,0.293,1,0.347,51,0.15,0
2010-05-16,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.190,1,0.293,1,0.346,51,0.15,0
2010-05-16,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.190,1,0.293,1,0.346,51,0.15,0
2010-05-16,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.190,1,0.293,1,0.345,51,0.15,0
2010-05-17,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.190,1,0.293,1,0.345,2,0.15,0
2010-05-17,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.190,1,0.293,1,0.345,51,0.15,0
2010-05-17,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.190,1,0.293,1,0.346,51,0.15,0
2010-05-17,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.190,1,0.293,1,0.346,51,0.15,0
2010-05-17,5:00,88.1,65.5,19,568,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,24,10,27,4,24,5,10,45,16,3,10,-9900,99,-9900,99,-9900,99,0.8,51,0.190,1,0.083,1,0.346,51,0.15,0
2010-05-17,6:00,80.8,72.2,214,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,67,24,87,27,53,24,104,10,429,16,36,10,-9900,99,-9900,99,-9900,99,0.8,51,0.190,1,0.083,1,0.346,51,0.15,0
2010-05-17,7:00,69.8,81.4,460,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,151,24,111,27,113,24,295,10,687,16,58,10,-9900,99,-9900,99,-9900,99,0.8,3,0.190,1,0.083,1,0.347,51,0.15,0
2010-05-17,8:00,58.5,90.9,697,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,180,24,0,27,180,24,500,10,810,16,78,10,-9900,99,-9900,99,-9900,99,0.8,51,0.190,1,0.083,1,0.347,51,0.15,0
2010-05-17,9:00,47.3,101.7,905,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,245,24,0,27,245,24,688,10,876,16,95,10,-9900,99,-9900,99,-9900,99,0.9,51,0.190,1,0.083,1,0.347,51,0.15,0
2010-05-17,10:00,36.5,115.7,1072,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,296,25,0,28,296,25,839,10,914,16,106,10,-9900,99,-9900,99,-9900,99,0.9,3,0.190,1,0.083,1,0.348,51,0.15,0
2010-05-17,11:00,27.4,136.5,1185,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,331,24,0,27,331,24,942,10,933,16,113,10,-9900,99,-9900,99,-9900,99,1.0,51,0.190,1,0.083,1,0.348,51,0.15,0
2010-05-17,12:00,22.0,168.3,1238,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,520,24,137,27,393,24,988,10,940,16,117,10,-9900,99,-9900,99,-9900,99,1.1,51,0.190,1,0.083,1,0.348,51,0.15,0
2010-05-17,13:00,23.4,205.0,1226,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,616,24,132,27,495,24,975,10,937,16,116,10,-9900,99,-9900,99,-9900,99,1.1,3,0.190,1,0.083,1,0.349,51,0.15,0
2010-05-17,14:00,30.5,232.5,1150,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,320,24,0,27,320,24,904,10,921,16,111,10,-9900,99,-9900,99,-9900,99,1.2,51,0.190,1,0.083,1,0.349,51,0.15,0
2010-05-17,15:00,40.4,250.1,1016,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,279,24,0,27,279,24,781,10,892,16,102,10,-9900,99,-9900,99,-9900,99,1.3,51,0.190,1,0.083,1,0.349,51,0.15,0
2010-05-17,16:00,51.4,262.7,832,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,222,24,0,27,222,24,614,10,843,16,89,10,-9900,99,-9900,99,-9900,99,1.4,3,0.190,1,0.083,1,0.349,51,0.15,0
2010-05-17,17:00,62.7,272.8,612,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,153,24,0,27,153,24,419,10,761,16,71,10,-9900,99,-9900,99,-9900,99,1.3,51,0.190,1,0.083,1,0.350,51,0.15,0
2010-05-17,18:00,73.9,282.1,370,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,80,24,0,27,80,24,217,10,605,16,50,10,-9900,99,-9900,99,-9900,99,1.2,51,0.190,1,0.083,1,0.350,51,0.15,0
2010-05-17,19:00,84.6,291.4,125,1336,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,23,24,0,27,23,24,50,10,265,16,25,10,-9900,99,-9900,99,-9900,99,1.2,3,0.190,1,0.083,1,0.350,51,0.15,0
2010-05-17,20:00,89.8,296.4,0,78,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,4,16,0,10,-9900,99,-9900,99,-9900,99,1.3,51,0.190,1,0.083,1,0.351,51,0.15,0
2010-05-17,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.190,1,0.083,1,0.351,51,0.15,0
2010-05-17,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.190,1,0.083,1,0.351,51,0.15,0
2010-05-17,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.190,1,0.083,1,0.351,51,0.15,0
2010-05-17,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.190,1,0.083,1,0.352,51,0.15,0
2010-05-18,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.191,1,0.083,1,0.352,2,0.15,0
2010-05-18,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.191,1,0.083,1,0.353,51,0.15,0
2010-05-18,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.191,1,0.083,1,0.354,51,0.15,0
2010-05-18,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.191,1,0.083,1,0.354,51,0.15,0
2010-05-18,5:00,88.0,65.3,20,567,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,5,10,40,16,3,10,-9900,99,-9900,99,-9900,99,2.5,51,0.191,1,0.089,1,0.355,51,0.15,0
2010-05-18,6:00,80.6,72.0,217,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,32,25,0,28,32,25,101,10,395,16,37,10,-9900,99,-9900,99,-9900,99,2.7,51,0.191,1,0.089,1,0.356,51,0.15,0
2010-05-18,7:00,69.7,81.2,463,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,106,24,0,27,106,24,282,10,641,16,60,10,-9900,99,-9900,99,-9900,99,3.0,3,0.191,1,0.089,1,0.357,51,0.15,0
2010-05-18,8:00,58.4,90.7,699,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,143,25,0,28,143,25,480,10,762,16,81,10,-9900,99,-9900,99,-9900,99,3.1,51,0.191,1,0.089,1,0.358,51,0.15,0
2010-05-18,9:00,47.1,101.5,907,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,195,25,0,28,195,25,661,10,829,16,98,10,-9900,99,-9900,99,-9900,99,3.1,51,0.191,1,0.089,1,0.358,51,0.15,0
2010-05-18,10:00,36.4,115.4,1074,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,236,25,0,28,236,25,807,10,867,16,110,10,-9900,99,-9900,99,-9900,99,3.2,3,0.191,1,0.089,1,0.359,51,0.15,0
2010-05-18,11:00,27.2,136.2,1187,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,264,25,0,28,264,25,907,10,888,16,118,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,0.089,1,0.360,51,0.15,0
2010-05-18,12:00,21.8,168.1,1239,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,277,25,0,28,277,25,953,10,897,16,121,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,0.089,1,0.361,51,0.15,0
2010-05-18,13:00,23.1,205.1,1227,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,274,25,0,28,274,25,942,10,894,16,120,10,-9900,99,-9900,99,-9900,99,3.4,3,0.191,1,0.089,1,0.362,51,0.15,0
2010-05-18,14:00,30.3,232.7,1152,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,214,25,0,28,214,25,874,10,880,16,115,10,-9900,99,-9900,99,-9900,99,3.5,51,0.191,1,0.089,1,0.362,51,0.15,0
2010-05-18,15:00,40.2,250.4,1018,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,186,25,0,28,186,25,755,10,851,16,106,10,-9900,99,-9900,99,-9900,99,3.6,51,0.191,1,0.089,1,0.363,51,0.15,0
2010-05-18,16:00,51.2,262.9,834,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,148,25,0,28,148,25,594,10,803,16,92,10,-9900,99,-9900,99,-9900,99,3.6,3,0.191,1,0.089,1,0.364,51,0.15,0
2010-05-18,17:00,62.6,273.0,614,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,102,25,0,28,102,25,406,10,721,16,74,10,-9900,99,-9900,99,-9900,99,3.5,51,0.191,1,0.089,1,0.365,51,0.15,0
2010-05-18,18:00,73.8,282.3,373,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,53,25,0,28,53,25,211,10,568,16,52,10,-9900,99,-9900,99,-9900,99,3.4,51,0.191,1,0.089,1,0.365,51,0.15,0
2010-05-18,19:00,84.5,291.5,129,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,16,25,0,28,16,25,49,10,243,16,26,10,-9900,99,-9900,99,-9900,99,3.3,3,0.191,1,0.089,1,0.366,51,0.15,0
2010-05-18,20:00,89.7,296.7,0,100,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,25,0,28,0,25,0,10,4,16,0,10,-9900,99,-9900,99,-9900,99,3.2,51,0.191,1,0.089,1,0.367,51,0.15,0
2010-05-18,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,51,0.191,1,0.089,1,0.368,51,0.15,0
2010-05-18,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.191,1,0.089,1,0.369,51,0.15,0
2010-05-18,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,51,0.191,1,0.089,1,0.369,51,0.15,0
2010-05-18,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,51,0.191,1,0.089,1,0.370,51,0.15,0
2010-05-19,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.192,1,0.089,1,0.371,51,0.15,0
2010-05-19,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,51,0.192,1,0.089,1,0.372,51,0.15,0
2010-05-19,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.192,1,0.089,1,0.373,51,0.15,0
2010-05-19,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.192,1,0.089,1,0.373,51,0.15,0
2010-05-19,5:00,87.9,65.1,21,589,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,25,0,28,2,25,4,10,0,16,4,10,-9900,99,-9900,99,-9900,99,2.6,51,0.192,1,0.386,1,0.374,51,0.15,0
2010-05-19,6:00,80.5,71.9,220,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,39,25,0,28,39,25,73,10,70,16,62,10,-9900,99,-9900,99,-9900,99,2.5,51,0.192,1,0.386,1,0.375,51,0.15,0
2010-05-19,7:00,69.6,81.0,465,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,79,24,0,27,79,24,225,10,279,16,128,10,-9900,99,-9900,99,-9900,99,2.4,3,0.192,1,0.386,1,0.376,51,0.15,0
2010-05-19,8:00,58.3,90.4,701,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,140,24,0,27,140,24,420,10,439,16,190,10,-9900,99,-9900,99,-9900,99,2.4,51,0.192,1,0.386,1,0.377,51,0.15,0
2010-05-19,9:00,47.0,101.2,909,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,157,24,0,27,157,24,608,10,543,16,238,10,-9900,99,-9900,99,-9900,99,2.3,51,0.192,1,0.386,1,0.377,51,0.15,0
2010-05-19,10:00,36.2,115.1,1075,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,195,24,0,27,195,24,763,10,608,16,273,10,-9900,99,-9900,99,-9900,99,2.3,3,0.192,1,0.386,1,0.378,51,0.15,0
2010-05-19,11:00,27.0,135.9,1188,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,542,24,96,27,456,24,869,10,646,16,294,10,-9900,99,-9900,99,-9900,99,2.3,51,0.192,1,0.386,1,0.379,51,0.15,0
2010-05-19,12:00,21.6,168.0,1241,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,277,24,0,27,277,24,918,10,661,16,303,10,-9900,99,-9900,99,-9900,99,2.3,51,0.192,1,0.386,1,0.380,51,0.15,0
2010-05-19,13:00,22.9,205.3,1229,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,274,24,0,27,274,24,907,10,658,16,301,10,-9900,99,-9900,99,-9900,99,2.3,3,0.192,1,0.386,1,0.381,51,0.15,0
2010-05-19,14:00,30.1,233.0,1153,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,254,24,0,27,254,24,836,10,635,16,288,10,-9900,99,-9900,99,-9900,99,2.3,51,0.192,1,0.386,1,0.381,51,0.15,0
2010-05-19,15:00,40.1,250.6,1019,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,218,24,0,27,218,24,711,10,588,16,262,10,-9900,99,-9900,99,-9900,99,2.3,51,0.192,1,0.386,1,0.382,51,0.15,0
2010-05-19,16:00,51.1,263.1,837,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,168,24,0,27,168,24,542,10,510,16,222,10,-9900,99,-9900,99,-9900,99,2.4,3,0.192,1,0.386,1,0.383,51,0.15,0
2010-05-19,17:00,62.4,273.2,617,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,124,24,0,27,124,24,347,10,388,16,168,10,-9900,99,-9900,99,-9900,99,2.4,51,0.192,1,0.386,1,0.384,51,0.15,0
2010-05-19,18:00,73.6,282.5,376,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,77,24,0,27,77,24,161,10,205,16,104,10,-9900,99,-9900,99,-9900,99,2.5,51,0.192,1,0.386,1,0.384,51,0.15,0
2010-05-19,19:00,84.3,291.7,132,1335,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,27,24,0,27,27,24,37,10,16,16,36,10,-9900,99,-9900,99,-9900,99,2.5,3,0.192,1,0.386,1,0.385,51,0.15,0
2010-05-19,20:00,89.7,296.9,1,122,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,2.5,51,0.192,1,0.386,1,0.386,51,0.15,0
2010-05-19,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.192,1,0.386,1,0.387,51,0.15,0
2010-05-19,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.192,1,0.386,1,0.388,51,0.15,0
2010-05-19,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.192,1,0.386,1,0.388,51,0.15,0
2010-05-19,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.192,1,0.386,1,0.389,51,0.15,0
2010-05-20,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.192,1,0.386,1,0.390,2,0.15,0
2010-05-20,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.192,1,0.386,1,0.389,51,0.15,0
2010-05-20,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.192,1,0.386,1,0.388,51,0.15,0
2010-05-20,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.192,1,0.386,1,0.386,51,0.15,0
2010-05-20,5:00,87.9,64.9,23,611,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,24,2,27,4,24,4,10,2,16,4,10,-9900,99,-9900,99,-9900,99,2.3,51,0.192,1,0.256,1,0.385,51,0.15,0
2010-05-20,6:00,80.4,71.7,222,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,80,24,124,27,59,24,83,10,154,16,57,10,-9900,99,-9900,99,-9900,99,2.3,51,0.192,1,0.256,1,0.384,51,0.15,0
2010-05-20,7:00,69.4,80.8,468,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,237,24,370,27,107,24,249,10,406,16,107,10,-9900,99,-9900,99,-9900,99,2.3,3,0.192,1,0.256,1,0.383,51,0.15,0
2010-05-20,8:00,58.2,90.2,703,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,419,24,487,27,163,24,448,10,564,16,151,10,-9900,99,-9900,99,-9900,99,2.2,51,0.192,1,0.256,1,0.381,51,0.15,0
2010-05-20,9:00,46.9,101.0,910,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,636,24,659,27,186,24,636,10,659,16,186,10,-9900,99,-9900,99,-9900,99,2.1,51,0.192,1,0.256,1,0.380,51,0.15,0
2010-05-20,10:00,36.1,114.9,1076,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,734,24,591,27,257,24,789,10,717,16,210,10,-9900,99,-9900,99,-9900,99,2.1,3,0.192,1,0.256,1,0.379,51,0.15,0
2010-05-20,11:00,26.8,135.6,1189,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,862,24,686,27,251,24,894,10,750,16,226,10,-9900,99,-9900,99,-9900,99,2.0,51,0.192,1,0.256,1,0.378,51,0.15,0
2010-05-20,12:00,21.4,167.9,1242,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,864,24,653,27,256,24,943,10,764,16,232,10,-9900,99,-9900,99,-9900,99,2.0,51,0.192,1,0.256,1,0.376,51,0.15,0
2010-05-20,13:00,22.7,205.4,1230,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,879,24,703,27,231,24,933,10,762,16,231,10,-9900,99,-9900,99,-9900,99,1.9,3,0.192,1,0.256,1,0.375,51,0.15,0
2010-05-20,14:00,29.9,233.2,1155,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,831,24,660,27,259,24,863,10,742,16,221,10,-9900,99,-9900,99,-9900,99,1.9,51,0.192,1,0.256,1,0.374,51,0.15,0
2010-05-20,15:00,39.9,250.9,1021,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,645,24,458,27,294,24,739,10,701,16,203,10,-9900,99,-9900,99,-9900,99,2.0,51,0.192,1,0.256,1,0.373,51,0.15,0
2010-05-20,16:00,51.0,263.3,839,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,538,24,532,27,204,24,572,10,632,16,175,10,-9900,99,-9900,99,-9900,99,2.0,3,0.192,1,0.256,1,0.371,51,0.15,0
2010-05-20,17:00,62.3,273.4,619,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,358,24,471,27,139,24,377,10,519,16,136,10,-9900,99,-9900,99,-9900,99,1.9,51,0.192,1,0.256,1,0.370,51,0.15,0
2010-05-20,18:00,73.5,282.6,379,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,174,24,289,27,92,24,183,10,329,16,89,10,-9900,99,-9900,99,-9900,99,1.9,51,0.192,1,0.256,1,0.369,51,0.15,0
2010-05-20,19:00,84.2,291.8,135,1334,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,41,24,48,27,36,24,41,10,58,16,35,10,-9900,99,-9900,99,-9900,99,1.9,3,0.192,1,0.256,1,0.368,51,0.15,0
